week,region,bing_spend,google_non_brand_spend,google-search-brand_spend,fb-ig_spend,twitter_spend,youtube_spend,tiktok_spend,amg_spend,SB_spend,SD_spend,SPA_spend,SPA_brand_spend,SB_brand_spend,SD_brand_spend,bing_impression,google_non_brand_impression,google-search-brand_impression,fb-ig_impression,twitter_impression,youtube_impression,tiktok_impression,amg_impression,SB_impression,SD_impression,SPA_impression,SPA_brand_impression,SB_brand_impression,SD_brand_impression,total_rev,dtc_rev,amz_rev
2025/4/27,US_Soundcore,0,2861,0,0,0,0,2885,0,6172,213,68230,17666,4143,780,0,413028,0,0,0,0,222199,0,1118657,68978,7149734,1591436,2418360,148755,3705137.64,33731.67,3671405.97
2025/5/4,DBNX,0,25121,11698,82463,0,0,0,1208,6136,480,36992,29538,4361,0,0,1396164,112277,4793452,0,0,0,985970,1545060,209141,4089423,2824315,518297,0,6272370.3,1088758.19,5183612.11
2025/5/4,Spark,0,2880,3011,7383,0,0,0,0,2404,311,44752,19864,1683,0,0,116551,19641,1316290,0,0,0,0,274637,94608,5643490,2541884,744355,0,1622221.03,112427.6,1509793.43
2025/5/4,US_Anker,0,15928,9068,35575,0,0,424,79508,4969,570,135875,34325,7347,0,0,4204685,64166,4919031,0,0,85346,7704301,1389597,193109,11999774,4162142,1198740,0,10881729.56,324778.02,10556951.54
2025/5/4,CA,0,6722,4285,38443,0,0,10695,0,1094,0,14842,8362,1359,0,0,385809,13468,7552741,0,0,3985981,0,502733,0,1696821,1358746,100547,0,1642545.47,131952.99,1510592.48
2025/5/4,UK_IE,0,8526,16996,14943,0,0,0,4436,5360,604,44783,25388,3234,0,0,856207,75695,1537172,0,0,0,2485959,1285971,726870,4376035,2221583,170593,0,3906174.12,479957.7,3426216.42
2025/5/4,Other,0,0,0,735,0,0,0,2609,14270,0,124437,73264,12938,0,0,0,0,156172,0,0,0,1417074,6282301,0,16269609,16498582,3601321,0,211098.22,131156.16,79942.06
2025/5/4,US_Soundcore,0,18853,446,20901,0,0,3608,0,6413,76,74087,19127,4134,1090,0,5884211,1730,3784349,0,0,314631,0,1298108,28329,7626859,1499105,671830,233512,3845528.23,46472.2,3799056.03
2025/5/4,GLOBAL_PPS-EU,0,267129,28789,151139,0,11003,0,0,2682,335,11714,7371,2600,0,0,15044462,136785,14996710,0,2917487,0,0,443755,79341,1042709,769089,677199,0,7979768,3458526.63,4521241.37
2025/5/4,ANZ,0,5974,3501,2664,0,0,0,0,302,1163,6954,3325,237,0,0,739296,28014,448025,0,0,0,0,48634,405401,465605,492590,13810,0,486878.88,131608.06,355270.82
2025/5/4,US_Eufy,0,290450,41236,239635,0,0,77615,0,13150,6486,172332,53621,19287,0,0,32786983,113121,16432300,0,0,9390030,88,856551,1607767,6871244,3037704,899910,0,11971057.67,1676679.8,10294377.87
2025/5/4,GLOBAL_PPS-US,0,64085,16386,57130,0,2065,0,20024,2633,20,31116,8979,5183,520,0,4633234,30653,4163676,0,264975,0,3895142,512102,6667,1925471,835355,405148,100833,3825506.97,1018173.25,2807333.72
2025/5/4,LATAM,0,0,0,0,0,0,0,22729,449,0,8036,2391,294,0,0,0,0,0,0,0,0,330531,141831,0,6667115,781389,299061,0,448719.26,0,0
2025/5/4,GLOBAL_PPS-Other,0,2555,219,2999,0,687,0,0,2242,0,7974,4139,541,0,0,123690,1229,329724,0,78691,0,0,969323,0,1027048,631623,41690,0,0,74692.86,-74692.86
2025/5/4,NEU,0,8392,3553,4677,0,0,0,0,367,88,1815,1426,210,4,0,1274458,66293,484797,0,0,0,0,19393,274837,459396,700421,8139,19172,419207.11,0,0
2025/5/4,MEA,0,0,0,0,0,0,0,0,5380,978,29023,11485,1215,18,0,0,0,0,0,0,0,0,848221,6036842,12479836,2864370,193572,61029,1153583.31,0,0
2025/5/11,Other,0,0,0,743,0,0,0,12846,14575,0,116528,62042,13791,0,0,0,0,164683,0,0,0,5729453,6428214,0,16049167,14860821,3089031,0,228081.36,127093.03,100988.33
2025/5/11,GLOBAL_PPS-US,0,44174,8709,60444,0,1437,0,14983,2872,19,25431,8082,5141,404,0,5447337,23478,5270053,0,165983,0,2705142,518125,9327,1706348,839348,305146,84829,2684513.81,540659.76,2143854.05
2025/5/11,GLOBAL_PPS-Other,0,1725,335,5120,0,0,0,0,2053,0,10836,5384,378,0,0,94217,1023,445488,0,0,0,0,874298,0,914995,841813,23145,0,0,38697.27,-38697.27
2025/5/11,UK_IE,0,15881,20168,11749,0,0,0,1896,5552,389,49376,22758,3184,0,0,1637925,82780,873070,0,0,0,1079709,1404126,395297,4921764,2429463,168206,0,4054647.19,453859.69,3600787.5
2025/5/11,US_Eufy,0,168334,34261,111678,0,0,13291,0,11930,3841,107992,45703,18204,0,0,21491546,109995,6932701,0,0,625568,12,683890,1218772,5950842,2614043,710435,0,8342328.17,1189948.47,7152379.7
2025/5/11,DBNX,0,29379,15910,42758,0,0,0,4040,6155,323,37715,24192,3917,0,0,1438536,130526,2743226,0,0,0,2826283,1616925,124500,3876413,2518184,458086,0,6403455.05,1170071.9,5233383.15
2025/5/11,Spark,0,2566,3271,6342,0,0,0,0,1850,584,50789,17156,1637,45,0,60757,22132,4319763,0,0,0,0,151395,219607,6106953,2055855,541605,9742,1506981.9,140543.9,1366438
2025/5/11,GLOBAL_PPS-EU,0,335379,67974,134638,0,19804,0,0,2582,250,9923,7623,2299,0,0,28765550,258841,12708857,0,6072738,0,0,409991,52489,869119,764868,597891,0,6276962.96,2659135.99,3617826.97
2025/5/11,MEA,0,0,0,0,0,0,0,0,4749,714,26300,12219,1071,18,0,0,0,0,0,0,0,0,739405,3405965,9195286,3104700,209837,64261,1244569.79,0,0
2025/5/11,US_Soundcore,0,11008,660,29824,0,0,3830,0,6963,65,84258,21151,4640,1042,0,2939528,1452,5112194,0,0,325080,0,1150872,27211,8884215,2050348,1168299,223118,3952731.51,44756,3907975.51
2025/5/11,NEU,0,7220,4122,3942,0,0,0,0,410,166,1856,1111,248,3,0,897689,69094,411985,0,0,0,0,23823,309660,443554,483156,8772,16594,293711.93,0,0
2025/5/11,US_Anker,0,18175,10570,31718,0,0,544,116796,4805,470,161181,38789,7757,0,0,4872745,67778,4399956,0,0,199233,9359422,1158364,122016,14663737,5313182,966482,0,11013594.34,346314.68,10667279.66
2025/5/11,ANZ,0,5357,2739,4394,0,0,0,0,232,803,5124,2784,183,0,0,765034,23343,829406,0,0,0,0,38869,292357,614436,442428,11306,0,394168.98,102257.15,291911.83
2025/5/11,LATAM,0,0,0,0,0,0,0,35075,422,0,10239,2735,191,0,0,0,0,0,0,0,0,262871,115017,0,7182560,967814,178618,0,695176.38,0,0
2025/5/11,CA,0,5146,3564,27325,0,0,0,0,991,0,14628,7793,1300,0,0,348464,11880,3867077,0,0,0,0,475664,0,1833066,1284682,95164,0,1498816.06,108337.62,1390478.44
2025/5/18,Spark,0,4049,3499,17103,0,0,0,0,2216,1157,58525,18293,1883,58,0,422618,23112,9393036,0,0,0,0,165816,409960,6755441,2163095,418919,10694,1474493.17,140024.51,1334468.66
2025/5/18,US_Anker,0,25515,10572,49006,0,4002,280,103818,5146,1344,171827,43443,7618,0,0,5871633,74954,6118950,0,447699,120904,9488545,1217534,282904,15328923,6009956,969709,0,10888093.98,335389.76,10552704.22
2025/5/18,DBNX,0,33624,19197,50792,0,2110,0,7557,7005,715,50331,22577,4470,0,0,2235232,156169,5701091,0,422609,0,2135021,1828360,368807,3993142,2154943,356549,0,6563466.78,1110717.96,5452748.82
2025/5/18,GLOBAL_PPS-Other,0,3828,1189,13607,0,0,0,0,3188,0,11411,5535,576,0,0,253913,5240,1750126,0,0,0,0,950291,0,1140285,840574,30849,0,0,88548.79,-88548.79
2025/5/18,NEU,0,7488,3643,6818,0,0,0,0,399,136,2330,1720,161,5,0,952200,70539,404741,0,0,0,0,20566,267524,355629,525420,7444,7001,354756.31,0,0
2025/5/18,GLOBAL_PPS-EU,0,284611,85831,110761,0,0,0,0,2995,232,15437,7187,2118,0,0,24085654,190130,11166804,0,0,0,0,387871,44488,1413451,674093,491600,0,5198391.53,2199786.69,2998604.84
2025/5/18,US_Eufy,0,157200,34732,163605,0,4017,15940,0,10513,6715,110357,42533,16700,0,0,19307363,118803,9164496,0,482276,763320,0,665969,2425217,6603871,3082159,737459,0,10279732.33,1573853.45,8705878.88
2025/5/18,UK_IE,0,24714,26075,2642,0,1002,0,0,5536,616,44206,21740,3136,0,0,2403104,104306,143364,0,237028,0,0,1097523,510612,4657956,1878796,146897,0,4681743.9,675650.09,4006093.81
2025/5/18,CA,0,6197,3521,18999,0,907,0,0,1591,2,22922,8908,1731,0,0,467535,14699,3163255,0,219536,0,0,529677,857,2514442,1412476,139647,0,1809392.24,128002.84,1681389.4
2025/5/18,ANZ,0,7259,1509,5646,0,0,0,0,128,751,6551,3181,183,0,0,1133002,17978,868976,0,0,0,0,30196,234733,594906,569107,12312,0,465490.01,109773.16,355716.85
2025/5/18,GLOBAL_PPS-US,0,72024,21073,79609,0,0,4671,18851,2703,67,34195,9621,4931,514,0,6253813,35107,5762984,0,0,1114333,2780419,653555,17046,2749216,1025819,283505,93568,4532558.34,1054982.64,3477575.7
2025/5/18,SEA,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,28600,0,0,0,0,0,0,0,0,0,0,337026.46,0,0
2025/5/18,US_Soundcore,0,16818,996,29747,0,0,1956,0,8120,399,126101,25706,5208,2363,0,942436,3434,3741246,0,0,174940,0,1338140,97537,13104938,2754748,1307063,332744,5644927.47,168654.19,5476273.28
2025/5/18,LATAM,0,0,0,0,0,0,0,57558,1224,0,10142,3759,284,0,0,0,0,0,0,0,0,426983,293414,0,8131021,1440416,206879,0,653878.79,0,0
2025/5/18,MEA,0,0,0,0,0,0,0,0,5213,545,24141,10799,1260,9,0,0,0,0,0,0,0,0,714855,887532,8416674,2775174,217898,32012,1139406.01,0,0
2025/5/18,Other,0,0,0,717,0,0,0,14874,13344,0,139338,86278,14019,0,0,0,0,152725,0,0,0,6178425,6087152,0,17605373,18246256,2689576,0,264104.69,164000.7,100103.99
2025/5/25,UK_IE,0,9497,25976,0,0,1769,0,0,5770,370,55481,24384,3579,0,0,1429948,134624,0,0,611283,0,0,1298628,347951,4945974,2305302,168583,0,5028655.89,672992.87,4355663.02
2025/5/25,SEA,0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,141882,0,0,0,0,0,0,0,0,0,0,415171.88,0,0
2025/5/25,GLOBAL_PPS-US,0,33936,7792,41938,0,0,4127,12894,2509,33,32174,8783,5070,586,0,2647076,21262,3210311,0,0,1153592,2075312,368941,12142,2227770,850660,299519,84157,4032683.03,992322.7,3040360.33
2025/5/25,DBNX,0,46500,17551,99913,0,1471,0,9003,6749,1464,51270,22688,4595,0,0,2856110,165062,11097128,0,254075,0,2406925,1406717,474697,4711387,2097040,320777,0,6535969.64,1065089.29,5470880.35
2025/5/25,GLOBAL_PPS-Other,0,3363,715,15492,0,0,0,0,5093,0,15733,11178,1590,0,0,194103,3044,1822992,0,0,0,0,1415643,0,1565592,1584629,77920,0,0,61311.11,-61311.11
2025/5/25,LATAM,0,0,0,0,0,0,0,13440,2195,0,15842,5830,1666,0,0,0,0,0,0,0,0,133465,1044515,0,11466020,2182418,1052901,0,1060270.29,0,0
2025/5/25,MEA,0,0,0,0,0,0,0,0,6661,1057,33042,15452,1498,14,0,0,0,0,0,0,0,0,778171,5825274,9304224,3564379,259881,74370,1693446.51,0,0
2025/5/25,US_Anker,0,19083,8814,48318,0,9050,280,101445,5625,2038,177043,41928,7960,0,0,4666512,57882,6357012,0,1132525,132608,10738965,1296906,473241,13854791,6331460,1111761,0,12354241.16,420041.99,11934199.17
2025/5/25,ANZ,0,8263,558,3898,0,0,0,0,202,506,6264,2570,155,0,0,1088408,9808,627361,0,0,0,0,38591,229285,487475,429243,10102,0,439259.59,128749.54,310510.05
2025/5/25,Other,0,0,0,481,0,0,0,10270,16557,0,198089,134789,13850,0,0,0,0,98745,0,0,0,3688431,6776476,0,24424192,28938699,2373398,0,252450.17,170881.69,81568.48
2025/5/25,GLOBAL_PPS-EU,0,336157,62517,84934,0,0,0,0,3751,122,18457,6766,2527,0,0,19885602,137431,9911842,0,0,0,0,601955,27904,1498014,732320,383183,0,5496523.06,2346610.17,3149912.89
2025/5/25,NEU,0,7274,3330,6076,0,0,0,0,487,223,2878,2368,197,8,0,938332,66118,414724,0,0,0,0,22793,233794,423644,644028,9763,12161,435936.63,0,0
2025/5/25,US_Eufy,0,136844,40845,218963,0,5677,14148,0,11796,8921,114245,39394,16654,0,0,16957972,145113,14285041,0,1011868,605380,0,645193,3485604,6064607,2584956,671867,0,10442387.03,1712225.33,8730161.7
2025/5/25,Spark,0,4298,2376,21023,0,0,0,0,2947,2350,46229,16946,1701,23,0,454175,18536,10555860,0,0,0,0,179516,1175469,5282357,1842748,349740,5011,1558961.22,174444.38,1384516.84
2025/5/25,CA,0,7728,4695,29881,0,1553,0,0,2006,7,31888,10585,1925,0,0,391268,17977,5854468,0,573593,0,0,899305,2475,3543489,1586732,177832,0,1943692.06,152097.06,1791595
2025/5/25,US_Soundcore,0,29530,1055,64444,0,0,976,0,9487,657,108084,20589,5365,1465,0,4294568,4244,6424983,0,0,112883,0,1512515,217311,9337097,1651197,1602539,282886,4690934.36,134895.42,4556038.94
2025/6/1,US_Soundcore,0,33243,1672,91778,0,0,1016,0,10671,700,91125,19996,5330,1443,0,6202018,5442,8024663,0,0,100943,0,1574826,252767,7874629,1545409,1525160,270159,4551499.28,95279.84,4456219.44
2025/6/1,ANZ,0,9867,0,2883,0,0,0,0,288,1310,8443,3548,211,0,0,1071223,0,470069,0,0,0,0,62296,341785,681993,662280,15358,0,609516.76,159674.83,449841.93
2025/6/1,GLOBAL_PPS-US,0,40342,12513,130684,0,0,4575,13477,3042,48,39161,9202,6309,898,0,3855459,33020,6375940,0,0,1279230,2091454,457656,16352,2763764,980911,297344,136216,3201428.09,608736.79,2592691.3
2025/6/1,DBNX,0,68541,23377,123606,0,2191,0,84456,7137,1330,58716,25518,5472,0,0,6062828,168077,12053552,0,530314,0,13679082,1713007,401639,4827341,1946376,432039,0,7558796.55,1335021.47,6223775.08
2025/6/1,MEA,0,0,0,0,0,0,0,0,5452,951,25650,11949,1088,25,0,0,0,0,0,0,0,0,786174,7282084,8281559,2823853,234386,210516,1091622.33,0,0
2025/6/1,SEA,0,0,0,1497,0,0,0,0,0,0,0,0,0,0,0,0,0,163785,0,0,0,0,0,0,0,0,0,0,758364.17,0,0
2025/6/1,US_Eufy,0,156943,40722,177102,0,4755,13132,0,9117,4416,123913,39632,15772,0,0,15449511,129810,10965250,0,1386819,668154,0,540572,1546979,6217543,2443462,695746,0,10817112.52,1841428.44,8975684.08
2025/6/1,GLOBAL_PPS-Other,0,1483,289,19717,0,0,0,0,2642,0,7748,4452,787,2,0,97801,1530,1393622,0,0,0,0,522673,0,663614,595375,53124,2358,0,45849.64,-45849.64
2025/6/1,Other,0,0,0,0,0,0,0,3398,13978,568,136383,77667,11840,0,0,0,0,0,0,0,0,1240964,5609778,358692,15741326,15172667,2030327,0,244695.89,172919.04,71776.85
2025/6/1,NEU,0,9454,4798,13769,0,0,0,0,350,234,1408,1350,151,5,0,1086244,94341,1683730,0,0,0,0,23552,327785,226731,351133,7249,13088,291006.16,0,0
2025/6/1,GLOBAL_PPS-EU,0,107947,33321,35181,0,0,0,0,3905,226,16063,6398,2672,13,0,4129016,99663,3320857,0,0,0,0,643327,45721,1314010,621024,448879,3441,3901471.85,1612278.45,2289193.4
2025/6/1,LATAM,0,0,0,0,0,0,0,0,1472,0,9859,3346,1334,0,0,0,0,0,0,0,0,0,577372,0,7802667,1084340,867996,0,852394.22,0,0
2025/6/1,UK_IE,0,22329,24375,2125,0,1422,0,0,6699,272,49858,25966,3209,0,0,2442925,134945,220748,0,682818,0,0,1175491,279967,4661819,2322269,160805,0,4740625.53,645381.36,4095244.17
2025/6/1,US_Anker,0,20254,11122,27343,0,35047,575,115186,6124,832,167557,40108,8832,0,0,4256172,73671,3513712,0,4924307,94382,10121532,1331386,270642,12728071,5968295,1139419,0,12510285.97,395021.22,12115264.75
2025/6/1,Spark,0,1750,969,20864,0,0,0,0,2713,3552,52840,20227,2387,26,0,171357,9734,9312059,0,0,0,0,369447,1715619,6097761,2087473,440012,4591,1671597.85,188827.79,1482770.06
2025/6/1,CA,0,7780,5709,38270,0,1422,1275,0,2037,7,36381,10048,1779,0,0,247118,23604,8736181,0,616631,448322,0,591309,3938,3496454,1407302,160405,0,2059328.08,203406.3,1855921.78
2025/6/8,GLOBAL_PPS-US,0,79275,18136,240269,0,24997,4905,48511,4442,18,43164,8061,7106,706,0,11257882,63017,11019363,0,3308480,1260041,5318506,811467,9954,2909347,783312,375985,136350,3756748.83,746101.75,3010647.08
2025/6/8,CA,0,10191,7735,32317,0,2942,1839,0,1971,82,39891,9877,2201,0,0,664650,51953,6327376,0,468640,627902,0,653384,23087,4037094,1524142,184641,0,2225814.44,187578.04,2038236.4
2025/6/8,GLOBAL_PPS-EU,0,144088,38091,34696,0,0,0,0,4375,273,24416,8400,1788,59,0,7155332,166275,3290103,0,0,0,0,837014,93052,1693142,792261,267676,22740,4453172.98,1802042.19,2651130.79
2025/6/8,Other,0,0,0,0,0,0,0,849,11986,965,134130,66266,9700,0,0,0,0,0,0,0,0,588336,5081109,602452,14081154,13425102,2095301,0,230662.77,163636.18,67026.59
2025/6/8,MEA,0,0,0,0,0,0,0,0,5532,885,25025,10727,1238,16,0,0,0,0,0,0,0,0,896902,3965866,7891375,2510733,463378,67988,1150665.42,0,0
2025/6/8,US_Eufy,0,181008,47866,146119,0,2044,15535,0,11670,2096,133859,41965,15757,0,0,13606651,146469,8644949,0,361489,735366,0,575344,561812,6307420,2132166,762509,0,11506079.96,1909720.39,9596359.57
2025/6/8,DBNX,0,60761,28410,55205,0,1617,0,24415,7291,841,49529,19739,5239,0,0,4975772,202943,5348659,0,263561,0,5340215,1640412,443785,4267390,1493881,438789,0,6305471.45,1051999.54,5253471.91
2025/6/8,US_Anker,0,19135,13883,18674,0,35464,103,39005,6910,571,176893,38637,9494,0,0,4276685,101375,2429281,0,3980696,9615,4479318,1505312,141454,13608732,5508094,1739434,0,11792666.3,297074.99,11495591.31
2025/6/8,LATAM,0,0,0,0,0,0,0,0,951,0,7271,2328,468,0,0,0,0,0,0,0,0,0,295765,0,7382239,826986,302151,0,744040.64,0,0
2025/6/8,UK_IE,0,34284,24829,16002,0,1509,0,0,6479,130,41939,26861,4262,0,0,2482930,134342,1524990,0,318932,0,0,1332847,151790,3849438,2315660,236561,0,4883908.18,677401.37,4206506.81
2025/6/8,US_Soundcore,0,23976,1856,105570,0,0,786,0,10804,618,103264,20060,5635,1243,0,3122852,5811,10698854,0,0,70815,0,2170785,246185,8733627,1580356,891182,231606,4832679.34,111966.67,4720712.67
2025/6/8,Spark,0,4655,4296,17885,0,0,0,0,2606,3724,57020,21019,2657,17,0,229948,19688,5311131,0,0,0,0,477745,1591881,6483806,2195699,602587,2632,1691205.42,151216.17,1539989.25
2025/6/8,GLOBAL_PPS-Other,0,7648,1098,19330,0,0,0,6832,3144,0,11277,6380,712,32,0,330347,6257,1931814,0,0,0,958707,710954,0,937989,807799,51237,5897,0,101969.92,-101969.92
2025/6/8,ANZ,0,11423,0,9249,0,1281,0,0,258,610,5149,2356,168,0,0,1443625,0,1113358,0,186879,0,0,38745,271678,432936,420490,8245,0,545003,202470.58,342532.42
2025/6/8,NEU,0,11023,4987,14862,0,1955,0,0,228,228,1513,1141,99,1,0,1684188,115694,2701939,0,1712156,0,0,18161,434407,204642,336023,5738,8013,325228.16,0,0
2025/6/8,SEA,0,0,0,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,477251,0,0,0,0,0,0,0,0,0,0,362946.65,0,0
2025/6/15,LATAM,0,0,0,0,0,0,0,0,554,0,6519,2125,445,0,0,0,0,0,0,0,0,0,274353,0,6960868,629995,268400,0,1282982.1,0,0
2025/6/15,CA,0,14635,7027,33921,0,1768,1853,0,2572,371,44252,10062,2479,0,0,778125,49078,3863488,0,195564,646919,0,898376,225314,4388992,1314109,199134,0,1958969.83,158974.59,1799995.24
2025/6/15,SEA,0,0,0,275,0,0,0,0,0,0,0,0,0,0,0,0,0,38639,0,0,0,0,0,0,0,0,0,0,316390.78,0,0
2025/6/15,ANZ,0,17253,60,14243,0,1733,0,0,233,896,7432,2954,159,0,0,1764442,264,1246036,0,315645,0,0,30831,279105,604552,521596,7004,0,550989.15,180415.19,370573.96
2025/6/15,GLOBAL_PPS-US,0,50481,10565,238804,0,70563,1916,103794,9654,328,73147,16130,9333,916,0,7005345,49000,11131237,0,8853045,534241,9436782,1109007,117235,5103371,1652319,408141,199329,5405498.42,778281.65,4627216.77
2025/6/15,Other,0,0,0,0,0,0,0,419,12215,1165,113326,59944,8605,0,0,0,0,0,0,0,0,324791,6240335,571773,11855133,12893321,1876210,0,216408.19,142622.95,73785.24
2025/6/15,US_Anker,0,16027,11082,13029,0,10044,1881,34728,11158,547,190836,39465,9826,0,0,3929698,82895,1775973,0,1046270,859449,3451693,2469140,113319,14077246,5709882,1734027,0,11662635.05,494661.27,11167973.78
2025/6/15,US_Eufy,0,152791,45800,231626,0,0,38082,0,8215,2041,143047,46942,9915,0,0,6921587,142265,10167378,0,0,2375644,0,196471,428902,6472480,2551340,270579,0,10451594.92,1767465.8,8684129.12
2025/6/15,GLOBAL_PPS-Other,0,9977,716,36403,0,860,0,5683,2426,0,10187,4041,529,43,0,382564,4799,3753259,0,145009,0,647800,586264,0,1072554,469510,40120,9638,0,126773.48,-126773.48
2025/6/15,GLOBAL_PPS-EU,0,181286,37560,44532,0,0,0,0,3932,322,17936,7410,2460,35,0,9246749,144298,3483203,0,0,0,0,482650,91037,1355849,673767,312950,14909,5314270.64,2294714.48,3019556.16
2025/6/15,MEA,0,0,0,0,0,0,0,0,5720,668,22228,10420,1304,0,0,0,0,0,0,0,0,0,831534,1880759,6399989,2177836,597405,0,1172001.61,0,0
2025/6/15,UK_IE,0,23298,30772,35829,0,0,0,0,6081,114,45694,24454,4892,0,0,1918159,181467,2981548,0,0,0,0,1609853,60674,4245248,2251846,400852,0,4711742.73,587984.25,4123758.48
2025/6/15,Spark,0,5316,3847,19980,0,0,0,0,2373,3346,40234,17510,2469,2,0,158356,24312,5556268,0,0,0,0,544314,1289668,4233833,1770062,627258,509,1495110.96,111192.75,1383918.21
2025/6/15,US_Soundcore,0,9539,7029,110929,0,0,3458,0,8373,1680,147142,25910,6490,1785,0,992523,20345,11555839,0,0,421835,0,1962948,536135,11040034,2248635,1607181,274239,5407351.01,115897.43,5291453.58
2025/6/15,NEU,0,8554,5162,12200,0,861,0,0,226,296,1558,941,85,1,0,824602,142248,2897059,0,267517,0,0,15254,480959,173888,271055,6138,6033,250115.82,0,0
2025/6/15,DBNX,0,46704,26418,128195,0,0,0,11169,7526,694,46737,17758,4802,0,0,3199614,192571,10860972,0,0,0,1956617,1508818,389534,4267227,1362313,379005,0,5827106.94,935016.05,4892090.89
2025/6/22,UK_IE,0,23501,16207,66345,0,0,0,0,6310,7,45605,25070,5042,0,0,1265537,105169,6219706,0,0,0,0,1616753,4058,4329483,2261524,320601,0,4142759.97,578921.57,3563838.4
2025/6/22,MEA,0,0,0,0,0,0,0,0,5863,314,22954,10398,1185,1,0,0,0,0,0,0,0,0,648501,1387940,6196680,2254226,482993,2006,1254525.45,0,0
2025/6/22,LATAM,0,0,0,0,0,0,0,0,455,0,6773,1988,450,0,0,0,0,0,0,0,0,0,203032,0,7445801,548485,359856,0,594409.26,0,0
2025/6/22,CA,0,8733,9445,10097,0,2827,1873,0,3183,372,47907,10912,2566,0,0,1070644,108083,963346,0,1066842,613547,0,1274866,289277,4724286,1454936,202428,0,1872309.84,152745.72,1719564.12
2025/6/22,US_Eufy,0,111850,47219,169999,0,0,22209,0,11038,1759,152117,45826,13626,0,0,7391512,122185,8595508,0,0,1032229,0,424084,499699,7523333,2108601,610256,0,8603309.79,1329849.08,7273460.71
2025/6/22,GLOBAL_PPS-Other,0,15711,1372,28869,0,2393,0,6235,2641,0,11386,5280,646,46,0,1129603,8614,2638429,0,340940,0,793679,474899,0,942820,561279,55465,10376,0,119581.36,-119581.36
2025/6/22,Spark,0,2817,3244,3551,0,0,0,0,2296,2982,34983,15568,2201,0,0,93997,23256,933820,0,0,0,0,347987,1024378,3912081,1534633,671574,145,1556330.43,155393.07,1400937.36
2025/6/22,DBNX,0,54044,20682,135603,0,0,0,30987,7696,580,49087,17664,4577,10,0,4100158,154466,14170154,0,0,0,9310027,1436147,277863,4169414,1340519,356781,4553,5854323.27,1110799.42,4743523.85
2025/6/22,ANZ,0,13128,500,19402,0,1742,0,0,598,825,8468,3405,153,0,0,1286356,1840,1542548,0,344798,0,0,54311,245592,699128,646338,7229,0,635221.07,211378.97,423842.1
2025/6/22,GLOBAL_PPS-US,0,80224,30418,270290,0,86732,0,224746,9676,182,73017,16847,12745,529,0,5780541,143911,14101679,0,10538114,2,21415452,1410489,100324,5340237,1502000,365277,97693,6624839.34,1874273.04,4750566.3
2025/6/22,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384432.84,0,0
2025/6/22,US_Anker,0,15757,9417,13983,0,0,400,32350,12332,375,193281,41941,9504,0,0,4019949,73165,1850888,0,0,335940,3375846,2281497,85254,14529860,6622111,1346569,0,11720367.32,411192.15,11309175.17
2025/6/22,US_Soundcore,0,8948,6047,68395,0,0,3810,0,10016,555,109399,22276,6846,893,0,870883,16564,6401326,0,0,417988,0,1483619,153991,8661943,1526227,624585,128241,4129497.06,77778.05,4051719.01
2025/6/22,NEU,0,8588,4976,12669,0,75,0,0,260,198,1284,699,145,2,0,2574656,92902,5376596,0,14350,0,0,18896,378586,187424,176340,5334,6461,256062.83,0,0
2025/6/22,Other,0,0,0,0,0,0,0,5700,12280,1420,123788,64721,8077,0,0,0,0,0,0,0,0,1555596,5415671,811996,12310854,15678842,1516803,0,437584.78,136769.17,300815.61
2025/6/22,GLOBAL_PPS-EU,0,134377,36510,119915,0,54092,0,37679,5892,217,20740,8896,3220,49,0,11578124,150588,8896643,0,9486067,0,5586610,916649,52720,1902779,727600,427569,18355,4196657.77,1802311.33,2394346.44
2025/6/29,MEA,0,0,0,0,0,0,0,0,5597,621,24676,10526,960,1,0,0,0,0,0,0,0,0,916776,1057949,8215547,2235409,171186,3783,1392039.91,0,0
2025/6/29,UK_IE,0,16967,28076,88864,0,0,0,0,7520,0,67166,32715,6449,0,0,1610796,127706,12283178,0,0,0,0,1494208,0,5329900,2862692,374128,0,6287421.9,879975.21,5407446.69
2025/6/29,Other,0,0,0,0,0,0,0,1017,13101,845,132817,70190,8309,0,0,0,0,0,0,0,0,357275,5930201,547591,14128988,14698258,1497457,0,970486.86,537657.53,432829.33
2025/6/29,GLOBAL_PPS-EU,0,250883,52649,129756,0,155005,0,80358,8645,839,52609,21457,6878,365,0,17914369,191364,13213404,0,38639368,0,9858188,1097651,236317,3331517,1858144,895637,92313,8511920.04,3596906.4,4915013.64
2025/6/29,US_Eufy,0,165573,54604,228382,0,0,45707,0,23384,3850,160518,50988,21496,0,0,15057964,123891,11877705,0,0,6048285,0,887369,1758370,7934361,2345429,977977,0,9541589.07,2216321.09,7325267.98
2025/6/29,ANZ,0,12273,251,3198,0,1696,0,0,610,298,5357,2428,131,0,0,1587340,4699,674369,0,556836,0,0,93418,158570,475365,361061,5487,0,443902.18,162479.85,281422.33
